12	7186	NB,LRR
2	7186	NB,LRR,PF03106
1	7186	NB,LRR,TIR
1	7186	PF07887,NB
5	7186	RPW8
1	7186	RPW8,Coil,NB,LRR
2	7186	RPW8,NB
1	7186	RPW8,NB,PF00412,PF12315
21	7186	TIR
1	7186	TIR,Coil,NB,LRR
1	7186	TIR,LRR
14	7186	TIR,NB
64	7186	TIR,NB,LRR
1	7186	TIR,PF04859,Coil
1	7186	TIR,PF14299
7	7213	Coil,NB
13	7213	Coil,NB,LRR
1	7213	Coil,NB,LRR,PF00069
19	7213	NB
1	7213	NB,Coil
11	7213	NB,LRR
2	7213	NB,LRR,PF03106
1	7213	NB,LRR,TIR
1	7213	PF00635,TIR
1	7213	PF02671,PF03106,NB,LRR,PF00069
7	7213	RPW8
1	7213	RPW8,Coil,NB,LRR
3	7213	RPW8,NB
1	7213	RPW8,NB,PF00412,PF12315
17	7213	TIR
1	7213	TIR,Coil,NB,LRR
1	7213	TIR,LRR
22	7213	TIR,NB
58	7213	TIR,NB,LRR
1	7213	TIR,NB,LRR,PF01451
1	7213	TIR,NB,PF08381
1	7213	TIR,PF04859
1	7213	TIR,PF14299
17	7273	Coil,NB
13	7273	Coil,NB,LRR
1	7273	Coil,NB,PF04548
19	7273	NB
8	7273	NB,LRR
1	7273	NB,LRR,Coil
2	7273	NB,LRR,PF03106
1	7273	NB,LRR,TIR
1	7273	PF00635,TIR
1	7273	PF02362,TIR,NB,LRR,PF00642
1	7273	PF02671,PF03106,TIR,NB,LRR,PF00069
4	7273	RPW8
1	7273	RPW8,Coil,NB,LRR
3	7273	RPW8,NB
1	7273	RPW8,NB,PF00412,PF12315
20	7273	TIR
1	7273	TIR,Coil
1	7273	TIR,LRR
23	7273	TIR,NB
66	7273	TIR,NB,LRR
1	7273	TIR,NB,LRR,PF01451
1	7273	TIR,NB,LRR,PF05553
1	7273	TIR,PF00004,NB
1	7273	TIR,PF14299
10	7288	Coil,NB
12	7288	Coil,NB,LRR
1	7288	Coil,NB,PF04548
25	7288	NB
9	7288	NB,LRR
1	7288	NB,LRR,Coil,PF00412,PF12315
1	7288	NB,LRR,PF03106
1	7288	NB,PF03637
1	7288	NB,TIR
1	7288	PF00380,TIR
1	7288	PF03106,TIR,NB,LRR,PF00069
10	7288	RPW8
1	7288	RPW8,Coil,NB,LRR
2	7288	RPW8,NB
1	7288	RPW8,NB,PF00412,PF12315
26	7288	TIR
1	7288	TIR,Coil
1	7288	TIR,Coil,NB,LRR
2	7288	TIR,LRR
14	7288	TIR,NB
57	7288	TIR,NB,LRR
1	7288	TIR,NB,LRR,PF03106
1	7288	TIR,NB,PF08381
1	7288	TIR,PF14299
10	7308	Coil,NB
16	7308	Coil,NB,LRR
1	7308	Coil,NB,PF04548
16	7308	NB
11	7308	NB,LRR
1	7308	NB,LRR,Coil,PF00412,PF12315
1	7308	NB,LRR,PF03106
1	7308	NB,TIR
1	7308	PF00635,TIR
1	7308	PF03106,TIR,NB,LRR
8	7308	RPW8
4	7308	RPW8,NB
1	7308	RPW8,NB,PF00412,PF12315
18	7308	TIR
1	7308	TIR,Coil
1	7308	TIR,Coil,NB,LRR
3	7308	TIR,LRR
17	7308	TIR,NB
70	7308	TIR,NB,LRR
1	7308	TIR,NB,LRR,PF03106
1	7308	TIR,NB,PF08381
1	7308	TIR,PF14299
14	7322	Coil,NB
15	7322	Coil,NB,LRR
1	7322	Coil,NB,LRR,PF00069
1	7322	LRR,TIR
20	7322	NB
13	7322	NB,LRR
2	7322	NB,LRR,PF03106
1	7322	NB,LRR,TIR
1	7322	PF02671,PF03106,NB,LRR,PF00069
1	7322	PF03634,TIR,NB,LRR,PF00642
7	7322	RPW8
1	7322	RPW8,Coil,NB,LRR
3	7322	RPW8,NB
1	7322	RPW8,NB,PF00412,PF12315
18	7322	TIR
2	7322	TIR,LRR
18	7322	TIR,NB
65	7322	TIR,NB,LRR
1	7322	TIR,PF14299
13	7328	Coil,NB
13	7328	Coil,NB,LRR
1	7328	Coil,NB,LRR,PF00069
20	7328	NB
